station_id,lat,lon,station_name,global_y,global_x
0,9.25,-61.75,station_161-236,161,236
1,9.25,-61.25,station_161-237,161,237
2,8.75,-61.75,station_162-236,162,236
3,8.75,-61.25,station_162-237,162,237
4,8.25,-62.25,station_163-235,163,235
5,8.25,-61.75,station_163-236,163,236
6,8.25,-61.25,station_163-237,163,237
7,8.25,-60.75,station_163-238,163,238
8,8.25,-60.25,station_163-239,163,239
9,8.25,-59.75,station_163-240,163,240
10,7.75,-64.25,station_164-231,164,231
11,7.75,-63.75,station_164-232,164,232
12,7.75,-63.25,station_164-233,164,233
13,7.75,-62.75,station_164-234,164,234
14,7.75,-62.25,station_164-235,164,235
15,7.75,-61.75,station_164-236,164,236
16,7.75,-61.25,station_164-237,164,237
17,7.75,-60.75,station_164-238,164,238
18,7.75,-60.25,station_164-239,164,239
19,7.75,-59.75,station_164-240,164,240
20,7.75,-59.25,station_164-241,164,241
21,7.25,-66.25,station_165-227,165,227
22,7.25,-65.75,station_165-228,165,228
23,7.25,-65.25,station_165-229,165,229
24,7.25,-64.75,station_165-230,165,230
25,7.25,-64.25,station_165-231,165,231
26,7.25,-63.75,station_165-232,165,232
27,7.25,-63.25,station_165-233,165,233
28,7.25,-62.75,station_165-234,165,234
29,7.25,-62.25,station_165-235,165,235
30,7.25,-61.75,station_165-236,165,236
31,7.25,-61.25,station_165-237,165,237
32,7.25,-60.75,station_165-238,165,238
33,7.25,-60.25,station_165-239,165,239
34,7.25,-59.75,station_165-240,165,240
35,7.25,-59.25,station_165-241,165,241
36,7.25,-58.75,station_165-242,165,242
37,6.75,-66.75,station_166-226,166,226
38,6.75,-66.25,station_166-227,166,227
39,6.75,-65.75,station_166-228,166,228
40,6.75,-65.25,station_166-229,166,229
41,6.75,-64.75,station_166-230,166,230
42,6.75,-64.25,station_166-231,166,231
43,6.75,-63.75,station_166-232,166,232
44,6.75,-63.25,station_166-233,166,233
45,6.75,-62.75,station_166-234,166,234
46,6.75,-62.25,station_166-235,166,235
47,6.75,-61.75,station_166-236,166,236
48,6.75,-61.25,station_166-237,166,237
49,6.75,-60.75,station_166-238,166,238
50,6.75,-60.25,station_166-239,166,239
51,6.75,-59.75,station_166-240,166,240
52,6.75,-59.25,station_166-241,166,241
53,6.75,-58.75,station_166-242,166,242
54,6.75,-58.25,station_166-243,166,243
55,6.25,-66.75,station_167-226,167,226
56,6.25,-66.25,station_167-227,167,227
57,6.25,-65.75,station_167-228,167,228
58,6.25,-65.25,station_167-229,167,229
59,6.25,-64.75,station_167-230,167,230
60,6.25,-64.25,station_167-231,167,231
61,6.25,-63.75,station_167-232,167,232
62,6.25,-63.25,station_167-233,167,233
63,6.25,-62.75,station_167-234,167,234
64,6.25,-62.25,station_167-235,167,235
65,6.25,-61.75,station_167-236,167,236
66,6.25,-61.25,station_167-237,167,237
67,6.25,-60.75,station_167-238,167,238
68,6.25,-60.25,station_167-239,167,239
69,6.25,-59.75,station_167-240,167,240
70,6.25,-59.25,station_167-241,167,241
71,6.25,-58.75,station_167-242,167,242
72,6.25,-58.25,station_167-243,167,243
73,6.25,-57.75,station_167-244,167,244
74,5.75,-67.25,station_168-225,168,225
75,5.75,-66.75,station_168-226,168,226
76,5.75,-66.25,station_168-227,168,227
77,5.75,-65.75,station_168-228,168,228
78,5.75,-65.25,station_168-229,168,229
79,5.75,-64.75,station_168-230,168,230
80,5.75,-64.25,station_168-231,168,231
81,5.75,-63.75,station_168-232,168,232
82,5.75,-63.25,station_168-233,168,233
83,5.75,-62.75,station_168-234,168,234
84,5.75,-62.25,station_168-235,168,235
85,5.75,-61.75,station_168-236,168,236
86,5.75,-61.25,station_168-237,168,237
87,5.75,-60.75,station_168-238,168,238
88,5.75,-60.25,station_168-239,168,239
89,5.75,-59.75,station_168-240,168,240
90,5.75,-59.25,station_168-241,168,241
91,5.75,-58.75,station_168-242,168,242
92,5.75,-58.25,station_168-243,168,243
93,5.75,-57.75,station_168-244,168,244
94,5.75,-57.25,station_168-245,168,245
95,5.75,-56.75,station_168-246,168,246
96,5.75,-56.25,station_168-247,168,247
97,5.75,-55.75,station_168-248,168,248
98,5.75,-55.25,station_168-249,168,249
99,5.75,-54.75,station_168-250,168,250
100,5.75,-54.25,station_168-251,168,251
101,5.25,-67.25,station_169-225,169,225
102,5.25,-66.75,station_169-226,169,226
103,5.25,-66.25,station_169-227,169,227
104,5.25,-65.75,station_169-228,169,228
105,5.25,-65.25,station_169-229,169,229
106,5.25,-64.75,station_169-230,169,230
107,5.25,-64.25,station_169-231,169,231
108,5.25,-63.75,station_169-232,169,232
109,5.25,-63.25,station_169-233,169,233
110,5.25,-62.75,station_169-234,169,234
111,5.25,-62.25,station_169-235,169,235
112,5.25,-61.75,station_169-236,169,236
113,5.25,-61.25,station_169-237,169,237
114,5.25,-60.75,station_169-238,169,238
115,5.25,-60.25,station_169-239,169,239
116,5.25,-59.75,station_169-240,169,240
117,5.25,-59.25,station_169-241,169,241
118,5.25,-58.75,station_169-242,169,242
119,5.25,-58.25,station_169-243,169,243
120,5.25,-57.75,station_169-244,169,244
121,5.25,-57.25,station_169-245,169,245
122,5.25,-56.75,station_169-246,169,246
123,5.25,-56.25,station_169-247,169,247
124,5.25,-55.75,station_169-248,169,248
125,5.25,-55.25,station_169-249,169,249
126,5.25,-54.75,station_169-250,169,250
127,5.25,-54.25,station_169-251,169,251
128,5.25,-53.75,station_169-252,169,252
129,5.25,-53.25,station_169-253,169,253
130,4.75,-68.25,station_170-223,170,223
131,4.75,-67.75,station_170-224,170,224
132,4.75,-67.25,station_170-225,170,225
133,4.75,-66.75,station_170-226,170,226
134,4.75,-66.25,station_170-227,170,227
135,4.75,-65.75,station_170-228,170,228
136,4.75,-65.25,station_170-229,170,229
137,4.75,-64.75,station_170-230,170,230
138,4.75,-64.25,station_170-231,170,231
139,4.75,-63.75,station_170-232,170,232
140,4.75,-63.25,station_170-233,170,233
141,4.75,-62.75,station_170-234,170,234
142,4.75,-62.25,station_170-235,170,235
143,4.75,-61.75,station_170-236,170,236
144,4.75,-61.25,station_170-237,170,237
145,4.75,-60.75,station_170-238,170,238
146,4.75,-60.25,station_170-239,170,239
147,4.75,-59.75,station_170-240,170,240
148,4.75,-59.25,station_170-241,170,241
149,4.75,-58.75,station_170-242,170,242
150,4.75,-58.25,station_170-243,170,243
151,4.75,-57.75,station_170-244,170,244
152,4.75,-57.25,station_170-245,170,245
153,4.75,-56.75,station_170-246,170,246
154,4.75,-56.25,station_170-247,170,247
155,4.75,-55.75,station_170-248,170,248
156,4.75,-55.25,station_170-249,170,249
157,4.75,-54.75,station_170-250,170,250
158,4.75,-54.25,station_170-251,170,251
159,4.75,-53.75,station_170-252,170,252
160,4.75,-53.25,station_170-253,170,253
161,4.75,-52.75,station_170-254,170,254
162,4.75,-52.25,station_170-255,170,255
163,4.25,-69.75,station_171-220,171,220
164,4.25,-69.25,station_171-221,171,221
165,4.25,-68.75,station_171-222,171,222
166,4.25,-68.25,station_171-223,171,223
167,4.25,-67.75,station_171-224,171,224
168,4.25,-67.25,station_171-225,171,225
169,4.25,-66.75,station_171-226,171,226
170,4.25,-66.25,station_171-227,171,227
171,4.25,-65.75,station_171-228,171,228
172,4.25,-65.25,station_171-229,171,229
173,4.25,-64.75,station_171-230,171,230
174,4.25,-64.25,station_171-231,171,231
175,4.25,-63.75,station_171-232,171,232
176,4.25,-63.25,station_171-233,171,233
177,4.25,-62.75,station_171-234,171,234
178,4.25,-62.25,station_171-235,171,235
179,4.25,-61.75,station_171-236,171,236
180,4.25,-61.25,station_171-237,171,237
181,4.25,-60.75,station_171-238,171,238
182,4.25,-60.25,station_171-239,171,239
183,4.25,-59.75,station_171-240,171,240
184,4.25,-59.25,station_171-241,171,241
185,4.25,-58.75,station_171-242,171,242
186,4.25,-58.25,station_171-243,171,243
187,4.25,-57.75,station_171-244,171,244
188,4.25,-57.25,station_171-245,171,245
189,4.25,-56.75,station_171-246,171,246
190,4.25,-56.25,station_171-247,171,247
191,4.25,-55.75,station_171-248,171,248
192,4.25,-55.25,station_171-249,171,249
193,4.25,-54.75,station_171-250,171,250
194,4.25,-54.25,station_171-251,171,251
195,4.25,-53.75,station_171-252,171,252
196,4.25,-53.25,station_171-253,171,253
197,4.25,-52.75,station_171-254,171,254
198,4.25,-52.25,station_171-255,171,255
199,3.75,-74.25,station_172-211,172,211
200,3.75,-70.75,station_172-218,172,218
201,3.75,-70.25,station_172-219,172,219
202,3.75,-69.75,station_172-220,172,220
203,3.75,-69.25,station_172-221,172,221
204,3.75,-68.75,station_172-222,172,222
205,3.75,-68.25,station_172-223,172,223
206,3.75,-67.75,station_172-224,172,224
207,3.75,-67.25,station_172-225,172,225
208,3.75,-66.75,station_172-226,172,226
209,3.75,-66.25,station_172-227,172,227
210,3.75,-65.75,station_172-228,172,228
211,3.75,-65.25,station_172-229,172,229
212,3.75,-64.75,station_172-230,172,230
213,3.75,-64.25,station_172-231,172,231
214,3.75,-63.75,station_172-232,172,232
215,3.75,-63.25,station_172-233,172,233
216,3.75,-62.75,station_172-234,172,234
217,3.75,-62.25,station_172-235,172,235
218,3.75,-61.75,station_172-236,172,236
219,3.75,-61.25,station_172-237,172,237
220,3.75,-60.75,station_172-238,172,238
221,3.75,-60.25,station_172-239,172,239
222,3.75,-59.75,station_172-240,172,240
223,3.75,-59.25,station_172-241,172,241
224,3.75,-58.75,station_172-242,172,242
225,3.75,-58.25,station_172-243,172,243
226,3.75,-57.75,station_172-244,172,244
227,3.75,-57.25,station_172-245,172,245
228,3.75,-56.75,station_172-246,172,246
229,3.75,-56.25,station_172-247,172,247
230,3.75,-55.75,station_172-248,172,248
231,3.75,-55.25,station_172-249,172,249
232,3.75,-54.75,station_172-250,172,250
233,3.75,-54.25,station_172-251,172,251
234,3.75,-53.75,station_172-252,172,252
235,3.75,-53.25,station_172-253,172,253
236,3.75,-52.75,station_172-254,172,254
237,3.75,-52.25,station_172-255,172,255
238,3.75,-51.75,station_172-256,172,256
239,3.75,-51.25,station_172-257,172,257
240,3.25,-74.25,station_173-211,173,211
241,3.25,-73.75,station_173-212,173,212
242,3.25,-73.25,station_173-213,173,213
243,3.25,-71.75,station_173-216,173,216
244,3.25,-71.25,station_173-217,173,217
245,3.25,-70.75,station_173-218,173,218
246,3.25,-70.25,station_173-219,173,219
247,3.25,-69.75,station_173-220,173,220
248,3.25,-69.25,station_173-221,173,221
249,3.25,-68.75,station_173-222,173,222
250,3.25,-68.25,station_173-223,173,223
251,3.25,-67.75,station_173-224,173,224
252,3.25,-67.25,station_173-225,173,225
253,3.25,-66.75,station_173-226,173,226
254,3.25,-66.25,station_173-227,173,227
255,3.25,-65.75,station_173-228,173,228
256,3.25,-65.25,station_173-229,173,229
257,3.25,-64.75,station_173-230,173,230
258,3.25,-64.25,station_173-231,173,231
259,3.25,-63.75,station_173-232,173,232
260,3.25,-63.25,station_173-233,173,233
261,3.25,-62.75,station_173-234,173,234
262,3.25,-62.25,station_173-235,173,235
263,3.25,-61.75,station_173-236,173,236
264,3.25,-61.25,station_173-237,173,237
265,3.25,-60.75,station_173-238,173,238
266,3.25,-60.25,station_173-239,173,239
267,3.25,-59.75,station_173-240,173,240
268,3.25,-59.25,station_173-241,173,241
269,3.25,-58.75,station_173-242,173,242
270,3.25,-58.25,station_173-243,173,243
271,3.25,-57.75,station_173-244,173,244
272,3.25,-57.25,station_173-245,173,245
273,3.25,-56.75,station_173-246,173,246
274,3.25,-56.25,station_173-247,173,247
275,3.25,-55.75,station_173-248,173,248
276,3.25,-55.25,station_173-249,173,249
277,3.25,-54.75,station_173-250,173,250
278,3.25,-54.25,station_173-251,173,251
279,3.25,-53.75,station_173-252,173,252
280,3.25,-53.25,station_173-253,173,253
281,3.25,-52.75,station_173-254,173,254
282,3.25,-52.25,station_173-255,173,255
283,3.25,-51.75,station_173-256,173,256
284,3.25,-51.25,station_173-257,173,257
285,2.75,-74.75,station_174-210,174,210
286,2.75,-74.25,station_174-211,174,211
287,2.75,-73.75,station_174-212,174,212
288,2.75,-73.25,station_174-213,174,213
289,2.75,-72.75,station_174-214,174,214
290,2.75,-72.25,station_174-215,174,215
291,2.75,-71.75,station_174-216,174,216
292,2.75,-71.25,station_174-217,174,217
293,2.75,-70.75,station_174-218,174,218
294,2.75,-70.25,station_174-219,174,219
295,2.75,-69.75,station_174-220,174,220
296,2.75,-69.25,station_174-221,174,221
297,2.75,-68.75,station_174-222,174,222
298,2.75,-68.25,station_174-223,174,223
299,2.75,-67.75,station_174-224,174,224
300,2.75,-67.25,station_174-225,174,225
301,2.75,-66.75,station_174-226,174,226
302,2.75,-66.25,station_174-227,174,227
303,2.75,-65.75,station_174-228,174,228
304,2.75,-65.25,station_174-229,174,229
305,2.75,-64.75,station_174-230,174,230
306,2.75,-64.25,station_174-231,174,231
307,2.75,-63.75,station_174-232,174,232
308,2.75,-63.25,station_174-233,174,233
309,2.75,-62.75,station_174-234,174,234
310,2.75,-62.25,station_174-235,174,235
311,2.75,-61.75,station_174-236,174,236
312,2.75,-61.25,station_174-237,174,237
313,2.75,-60.75,station_174-238,174,238
314,2.75,-60.25,station_174-239,174,239
315,2.75,-59.75,station_174-240,174,240
316,2.75,-59.25,station_174-241,174,241
317,2.75,-58.75,station_174-242,174,242
318,2.75,-58.25,station_174-243,174,243
319,2.75,-57.75,station_174-244,174,244
320,2.75,-57.25,station_174-245,174,245
321,2.75,-56.75,station_174-246,174,246
322,2.75,-56.25,station_174-247,174,247
323,2.75,-55.75,station_174-248,174,248
324,2.75,-55.25,station_174-249,174,249
325,2.75,-54.75,station_174-250,174,250
326,2.75,-54.25,station_174-251,174,251
327,2.75,-53.75,station_174-252,174,252
328,2.75,-53.25,station_174-253,174,253
329,2.75,-52.75,station_174-254,174,254
330,2.75,-52.25,station_174-255,174,255
331,2.75,-51.75,station_174-256,174,256
332,2.75,-51.25,station_174-257,174,257
333,2.25,-75.25,station_175-209,175,209
334,2.25,-74.75,station_175-210,175,210
335,2.25,-74.25,station_175-211,175,211
336,2.25,-73.75,station_175-212,175,212
337,2.25,-73.25,station_175-213,175,213
338,2.25,-72.75,station_175-214,175,214
339,2.25,-72.25,station_175-215,175,215
340,2.25,-71.75,station_175-216,175,216
341,2.25,-71.25,station_175-217,175,217
342,2.25,-70.75,station_175-218,175,218
343,2.25,-70.25,station_175-219,175,219
344,2.25,-69.75,station_175-220,175,220
345,2.25,-69.25,station_175-221,175,221
346,2.25,-68.75,station_175-222,175,222
347,2.25,-68.25,station_175-223,175,223
348,2.25,-67.75,station_175-224,175,224
349,2.25,-67.25,station_175-225,175,225
350,2.25,-66.75,station_175-226,175,226
351,2.25,-66.25,station_175-227,175,227
352,2.25,-65.75,station_175-228,175,228
353,2.25,-65.25,station_175-229,175,229
354,2.25,-64.75,station_175-230,175,230
355,2.25,-64.25,station_175-231,175,231
356,2.25,-63.75,station_175-232,175,232
357,2.25,-63.25,station_175-233,175,233
358,2.25,-62.75,station_175-234,175,234
359,2.25,-62.25,station_175-235,175,235
360,2.25,-61.75,station_175-236,175,236
361,2.25,-61.25,station_175-237,175,237
362,2.25,-60.75,station_175-238,175,238
363,2.25,-60.25,station_175-239,175,239
364,2.25,-59.75,station_175-240,175,240
365,2.25,-59.25,station_175-241,175,241
366,2.25,-58.75,station_175-242,175,242
367,2.25,-58.25,station_175-243,175,243
368,2.25,-57.75,station_175-244,175,244
369,2.25,-57.25,station_175-245,175,245
370,2.25,-56.75,station_175-246,175,246
371,2.25,-56.25,station_175-247,175,247
372,2.25,-55.75,station_175-248,175,248
373,2.25,-55.25,station_175-249,175,249
374,2.25,-54.75,station_175-250,175,250
375,2.25,-54.25,station_175-251,175,251
376,2.25,-53.75,station_175-252,175,252
377,2.25,-53.25,station_175-253,175,253
378,2.25,-52.75,station_175-254,175,254
379,2.25,-52.25,station_175-255,175,255
380,2.25,-51.75,station_175-256,175,256
381,2.25,-51.25,station_175-257,175,257
382,1.75,-75.75,station_176-208,176,208
383,1.75,-75.25,station_176-209,176,209
384,1.75,-74.75,station_176-210,176,210
385,1.75,-74.25,station_176-211,176,211
386,1.75,-73.75,station_176-212,176,212
387,1.75,-73.25,station_176-213,176,213
388,1.75,-72.75,station_176-214,176,214
389,1.75,-72.25,station_176-215,176,215
390,1.75,-71.75,station_176-216,176,216
391,1.75,-71.25,station_176-217,176,217
392,1.75,-70.75,station_176-218,176,218
393,1.75,-70.25,station_176-219,176,219
394,1.75,-69.75,station_176-220,176,220
395,1.75,-69.25,station_176-221,176,221
396,1.75,-68.75,station_176-222,176,222
397,1.75,-68.25,station_176-223,176,223
398,1.75,-67.75,station_176-224,176,224
399,1.75,-67.25,station_176-225,176,225
400,1.75,-66.75,station_176-226,176,226
401,1.75,-66.25,station_176-227,176,227
402,1.75,-65.75,station_176-228,176,228
403,1.75,-65.25,station_176-229,176,229
404,1.75,-64.75,station_176-230,176,230
405,1.75,-64.25,station_176-231,176,231
406,1.75,-63.75,station_176-232,176,232
407,1.75,-63.25,station_176-233,176,233
408,1.75,-62.75,station_176-234,176,234
409,1.75,-62.25,station_176-235,176,235
410,1.75,-61.75,station_176-236,176,236
411,1.75,-61.25,station_176-237,176,237
412,1.75,-60.75,station_176-238,176,238
413,1.75,-60.25,station_176-239,176,239
414,1.75,-59.75,station_176-240,176,240
415,1.75,-59.25,station_176-241,176,241
416,1.75,-58.75,station_176-242,176,242
417,1.75,-58.25,station_176-243,176,243
418,1.75,-57.75,station_176-244,176,244
419,1.75,-57.25,station_176-245,176,245
420,1.75,-56.75,station_176-246,176,246
421,1.75,-56.25,station_176-247,176,247
422,1.75,-55.75,station_176-248,176,248
423,1.75,-55.25,station_176-249,176,249
424,1.75,-54.75,station_176-250,176,250
425,1.75,-54.25,station_176-251,176,251
426,1.75,-53.75,station_176-252,176,252
427,1.75,-53.25,station_176-253,176,253
428,1.75,-52.75,station_176-254,176,254
429,1.75,-52.25,station_176-255,176,255
430,1.75,-51.75,station_176-256,176,256
431,1.75,-51.25,station_176-257,176,257
432,1.75,-50.75,station_176-258,176,258
433,1.75,-50.25,station_176-259,176,259
434,1.25,-76.75,station_177-206,177,206
435,1.25,-76.25,station_177-207,177,207
436,1.25,-75.75,station_177-208,177,208
437,1.25,-75.25,station_177-209,177,209
438,1.25,-74.75,station_177-210,177,210
439,1.25,-74.25,station_177-211,177,211
440,1.25,-73.75,station_177-212,177,212
441,1.25,-73.25,station_177-213,177,213
442,1.25,-72.75,station_177-214,177,214
443,1.25,-72.25,station_177-215,177,215
444,1.25,-71.75,station_177-216,177,216
445,1.25,-71.25,station_177-217,177,217
446,1.25,-70.75,station_177-218,177,218
447,1.25,-70.25,station_177-219,177,219
448,1.25,-69.75,station_177-220,177,220
449,1.25,-69.25,station_177-221,177,221
450,1.25,-68.75,station_177-222,177,222
451,1.25,-68.25,station_177-223,177,223
452,1.25,-67.75,station_177-224,177,224
453,1.25,-67.25,station_177-225,177,225
454,1.25,-66.75,station_177-226,177,226
455,1.25,-66.25,station_177-227,177,227
456,1.25,-65.75,station_177-228,177,228
457,1.25,-65.25,station_177-229,177,229
458,1.25,-64.75,station_177-230,177,230
459,1.25,-64.25,station_177-231,177,231
460,1.25,-63.75,station_177-232,177,232
461,1.25,-63.25,station_177-233,177,233
462,1.25,-62.75,station_177-234,177,234
463,1.25,-62.25,station_177-235,177,235
464,1.25,-61.75,station_177-236,177,236
465,1.25,-61.25,station_177-237,177,237
466,1.25,-60.75,station_177-238,177,238
467,1.25,-60.25,station_177-239,177,239
468,1.25,-59.75,station_177-240,177,240
469,1.25,-59.25,station_177-241,177,241
470,1.25,-58.75,station_177-242,177,242
471,1.25,-58.25,station_177-243,177,243
472,1.25,-57.75,station_177-244,177,244
473,1.25,-57.25,station_177-245,177,245
474,1.25,-56.75,station_177-246,177,246
475,1.25,-56.25,station_177-247,177,247
476,1.25,-55.75,station_177-248,177,248
477,1.25,-55.25,station_177-249,177,249
478,1.25,-54.75,station_177-250,177,250
479,1.25,-54.25,station_177-251,177,251
480,1.25,-53.75,station_177-252,177,252
481,1.25,-53.25,station_177-253,177,253
482,1.25,-52.75,station_177-254,177,254
483,1.25,-52.25,station_177-255,177,255
484,1.25,-51.75,station_177-256,177,256
485,1.25,-51.25,station_177-257,177,257
486,1.25,-50.75,station_177-258,177,258
487,1.25,-50.25,station_177-259,177,259
488,0.75,-77.25,station_178-205,178,205
489,0.75,-76.75,station_178-206,178,206
490,0.75,-76.25,station_178-207,178,207
491,0.75,-75.75,station_178-208,178,208
492,0.75,-75.25,station_178-209,178,209
493,0.75,-74.75,station_178-210,178,210
494,0.75,-74.25,station_178-211,178,211
495,0.75,-73.75,station_178-212,178,212
496,0.75,-73.25,station_178-213,178,213
497,0.75,-72.75,station_178-214,178,214
498,0.75,-72.25,station_178-215,178,215
499,0.75,-71.75,station_178-216,178,216
500,0.75,-71.25,station_178-217,178,217
501,0.75,-70.75,station_178-218,178,218
502,0.75,-70.25,station_178-219,178,219
503,0.75,-69.75,station_178-220,178,220
504,0.75,-69.25,station_178-221,178,221
505,0.75,-68.75,station_178-222,178,222
506,0.75,-68.25,station_178-223,178,223
507,0.75,-67.75,station_178-224,178,224
508,0.75,-67.25,station_178-225,178,225
509,0.75,-66.75,station_178-226,178,226
510,0.75,-66.25,station_178-227,178,227
511,0.75,-65.75,station_178-228,178,228
512,0.75,-65.25,station_178-229,178,229
513,0.75,-64.75,station_178-230,178,230
514,0.75,-64.25,station_178-231,178,231
515,0.75,-63.75,station_178-232,178,232
516,0.75,-63.25,station_178-233,178,233
517,0.75,-62.75,station_178-234,178,234
518,0.75,-62.25,station_178-235,178,235
519,0.75,-61.75,station_178-236,178,236
520,0.75,-61.25,station_178-237,178,237
521,0.75,-60.75,station_178-238,178,238
522,0.75,-60.25,station_178-239,178,239
523,0.75,-59.75,station_178-240,178,240
524,0.75,-59.25,station_178-241,178,241
525,0.75,-58.75,station_178-242,178,242
526,0.75,-58.25,station_178-243,178,243
527,0.75,-57.75,station_178-244,178,244
528,0.75,-57.25,station_178-245,178,245
529,0.75,-56.75,station_178-246,178,246
530,0.75,-56.25,station_178-247,178,247
531,0.75,-55.75,station_178-248,178,248
532,0.75,-55.25,station_178-249,178,249
533,0.75,-54.75,station_178-250,178,250
534,0.75,-54.25,station_178-251,178,251
535,0.75,-53.75,station_178-252,178,252
536,0.75,-53.25,station_178-253,178,253
537,0.75,-52.75,station_178-254,178,254
538,0.75,-52.25,station_178-255,178,255
539,0.75,-51.75,station_178-256,178,256
540,0.75,-51.25,station_178-257,178,257
541,0.75,-50.75,station_178-258,178,258
542,0.75,-50.25,station_178-259,178,259
543,0.25,-77.75,station_179-204,179,204
544,0.25,-77.25,station_179-205,179,205
545,0.25,-76.75,station_179-206,179,206
546,0.25,-76.25,station_179-207,179,207
547,0.25,-75.75,station_179-208,179,208
548,0.25,-75.25,station_179-209,179,209
549,0.25,-74.75,station_179-210,179,210
550,0.25,-74.25,station_179-211,179,211
551,0.25,-73.75,station_179-212,179,212
552,0.25,-73.25,station_179-213,179,213
553,0.25,-72.75,station_179-214,179,214
554,0.25,-72.25,station_179-215,179,215
555,0.25,-71.75,station_179-216,179,216
556,0.25,-71.25,station_179-217,179,217
557,0.25,-70.75,station_179-218,179,218
558,0.25,-70.25,station_179-219,179,219
559,0.25,-69.75,station_179-220,179,220
560,0.25,-69.25,station_179-221,179,221
561,0.25,-68.75,station_179-222,179,222
562,0.25,-68.25,station_179-223,179,223
563,0.25,-67.75,station_179-224,179,224
564,0.25,-67.25,station_179-225,179,225
565,0.25,-66.75,station_179-226,179,226
566,0.25,-66.25,station_179-227,179,227
567,0.25,-65.75,station_179-228,179,228
568,0.25,-65.25,station_179-229,179,229
569,0.25,-64.75,station_179-230,179,230
570,0.25,-64.25,station_179-231,179,231
571,0.25,-63.75,station_179-232,179,232
572,0.25,-63.25,station_179-233,179,233
573,0.25,-62.75,station_179-234,179,234
574,0.25,-62.25,station_179-235,179,235
575,0.25,-61.75,station_179-236,179,236
576,0.25,-61.25,station_179-237,179,237
577,0.25,-60.75,station_179-238,179,238
578,0.25,-60.25,station_179-239,179,239
579,0.25,-59.75,station_179-240,179,240
580,0.25,-59.25,station_179-241,179,241
581,0.25,-58.75,station_179-242,179,242
582,0.25,-58.25,station_179-243,179,243
583,0.25,-57.75,station_179-244,179,244
584,0.25,-57.25,station_179-245,179,245
585,0.25,-56.75,station_179-246,179,246
586,0.25,-56.25,station_179-247,179,247
587,0.25,-55.75,station_179-248,179,248
588,0.25,-55.25,station_179-249,179,249
589,0.25,-54.75,station_179-250,179,250
590,0.25,-54.25,station_179-251,179,251
591,0.25,-53.75,station_179-252,179,252
592,0.25,-53.25,station_179-253,179,253
593,0.25,-52.75,station_179-254,179,254
594,0.25,-52.25,station_179-255,179,255
595,0.25,-51.75,station_179-256,179,256
596,0.25,-51.25,station_179-257,179,257
597,0.25,-50.75,station_179-258,179,258
598,0.25,-50.25,station_179-259,179,259
599,0.25,-49.75,station_179-260,179,260
600,-0.25,-77.75,station_180-204,180,204
601,-0.25,-77.25,station_180-205,180,205
602,-0.25,-76.75,station_180-206,180,206
603,-0.25,-76.25,station_180-207,180,207
604,-0.25,-75.75,station_180-208,180,208
605,-0.25,-75.25,station_180-209,180,209
606,-0.25,-74.75,station_180-210,180,210
607,-0.25,-74.25,station_180-211,180,211
608,-0.25,-73.75,station_180-212,180,212
609,-0.25,-73.25,station_180-213,180,213
610,-0.25,-72.75,station_180-214,180,214
611,-0.25,-72.25,station_180-215,180,215
612,-0.25,-71.75,station_180-216,180,216
613,-0.25,-71.25,station_180-217,180,217
614,-0.25,-70.75,station_180-218,180,218
615,-0.25,-70.25,station_180-219,180,219
616,-0.25,-69.75,station_180-220,180,220
617,-0.25,-69.25,station_180-221,180,221
618,-0.25,-68.75,station_180-222,180,222
619,-0.25,-68.25,station_180-223,180,223
620,-0.25,-67.75,station_180-224,180,224
621,-0.25,-67.25,station_180-225,180,225
622,-0.25,-66.75,station_180-226,180,226
623,-0.25,-66.25,station_180-227,180,227
624,-0.25,-65.75,station_180-228,180,228
625,-0.25,-65.25,station_180-229,180,229
626,-0.25,-64.75,station_180-230,180,230
627,-0.25,-64.25,station_180-231,180,231
628,-0.25,-63.75,station_180-232,180,232
629,-0.25,-63.25,station_180-233,180,233
630,-0.25,-62.75,station_180-234,180,234
631,-0.25,-62.25,station_180-235,180,235
632,-0.25,-61.75,station_180-236,180,236
633,-0.25,-61.25,station_180-237,180,237
634,-0.25,-60.75,station_180-238,180,238
635,-0.25,-60.25,station_180-239,180,239
636,-0.25,-59.75,station_180-240,180,240
637,-0.25,-59.25,station_180-241,180,241
638,-0.25,-58.75,station_180-242,180,242
639,-0.25,-58.25,station_180-243,180,243
640,-0.25,-57.75,station_180-244,180,244
641,-0.25,-57.25,station_180-245,180,245
642,-0.25,-56.75,station_180-246,180,246
643,-0.25,-56.25,station_180-247,180,247
644,-0.25,-55.75,station_180-248,180,248
645,-0.25,-55.25,station_180-249,180,249
646,-0.25,-54.75,station_180-250,180,250
647,-0.25,-54.25,station_180-251,180,251
648,-0.25,-53.75,station_180-252,180,252
649,-0.25,-53.25,station_180-253,180,253
650,-0.25,-52.75,station_180-254,180,254
651,-0.25,-52.25,station_180-255,180,255
652,-0.25,-51.75,station_180-256,180,256
653,-0.25,-51.25,station_180-257,180,257
654,-0.25,-50.75,station_180-258,180,258
655,-0.25,-50.25,station_180-259,180,259
656,-0.25,-49.75,station_180-260,180,260
657,-0.25,-49.25,station_180-261,180,261
658,-0.75,-78.25,station_181-203,181,203
659,-0.75,-77.75,station_181-204,181,204
660,-0.75,-77.25,station_181-205,181,205
661,-0.75,-76.75,station_181-206,181,206
